ID,DriverTenure,FleetRole,DriverType,DO,WorkingHours,AVGTicket,Cost,LoadFactor,FrequentMoment,CorpProd,FrequentZone,Churn
7239,3 - 6 months,DWC,Recurrent,35,25.45,236.19,6750,0.6264,HDM,NO,HDZ,YES
7240,7-12 months,DWC,Recurrent,238,145.74,262.72,48210,0.6841,HDM,YES,HDZ,NO
7241,3 - 6 months,DWC,Recurrent,56,50.72,282.47,14414,0.6013,HDM,NO,HDZ,NO
7242,1 -2 months,DWC,New,15,9.11,212.54,2661,0.722,HDM,NO,HDZ,NO
7243,7-12 months,DWOC,Recurrent,125,120.02,252.92,24493,0.4862,HDM,YES,HDZ,YES
7244,7-12 months,DWC,Recurrent,194,123.24,291.46,42846,0.696,HDM,YES,HDZ,NO
7245,1 -2 months,DWC,Recurrent,58,53.82,99.86,5161,0.2427,HDM,NO,HDZ,NO
7246,More than 12 months,DWC,Reactivated,18,22.16,262.69,3471,0.3555,LDM,NO,HDZ,YES
7247,More than 12 months,DWC,Reactivated,17,9.58,261.42,3229,0.7704,HDM,NO,HDZ,YES
7248,7-12 months,DWC,Recurrent,45,27.45,242.55,8238,0.7619,LDM,NO,HDZ,NO
7249,1 -2 months,DWOC,Recurrent,81,66.97,294.02,18064,0.6006,HDM,YES,HDZ,NO
7250,1 -2 months,DWC,Recurrent,15,8.94,207.49,2262,0.713,HDM,NO,HDZ,YES
7251,7-12 months,DWOC,Recurrent,200,130.44,280.75,40849,0.6287,LDM,YES,HDZ,NO
7252,1 -2 months,DWC,New,22,18.3,165.67,2801,0.4727,HDM,NO,HDZ,NO
7253,3 - 6 months,DWC,Recurrent,19,25,45.93,835,0.1342,HDM,NO,LDZ,NO
7254,7-12 months,DWC,Recurrent,427,249.97,279.28,87839,0.7473,HDM,YES,HDZ,NO
7255,7-12 months,DWC,Recurrent,134,66.62,250.41,24546,0.8518,HDM,YES,HDZ,NO
7256,3 - 6 months,DWC,Reactivated,10,13.99,241.82,1887,0.3854,LDM,NO,HDZ,YES
7257,3 - 6 months,DWC,Recurrent,195,146.75,279.84,43588,0.6855,HDM,NO,HDZ,NO
7258,1 -2 months,DWC,New,128,82.18,191.83,22787,0.6021,HDM,NO,HDZ,NO
7259,More than 12 months,DWC,Recurrent,333,219.89,290.17,72403,0.7661,HDM,YES,HDZ,NO
7260,1 -2 months,DWC,New,5,9.17,180.6,864,0.2769,HDM,NO,LDZ,YES
7261,3 - 6 months,DWC,Recurrent,193,112.85,279,39625,0.7258,HDM,NO,HDZ,NO
7262,1 -2 months,DWC,New,37,29.69,201.21,6437,0.5137,HDM,NO,HDZ,NO
7263,More than 12 months,DWOC,Recurrent,114,83.24,348.07,30012,0.7902,HDM,YES,HDZ,NO
7264,More than 12 months,DWC,Recurrent,15,12.93,284.82,3249,0.5117,HDM,NO,HDZ,NO
7265,More than 12 months,DWC,Recurrent,160,84.06,279.08,33356,0.8479,LDM,YES,HDZ,NO
7266,3 - 6 months,DWC,Recurrent,2,2.29,702,1008,0.92,LDM,NO,HDZ,NO
7267,3 - 6 months,DWC,Recurrent,14,17.45,223.72,2711,0.4565,HDM,NO,LDZ,YES
7268,1 -2 months,DWC,New,5,5.2,93.82,449,0.4217,HDM,NO,LDZ,YES
7269,3 - 6 months,DWC,Recurrent,5,5.94,160.81,692,0.3038,HDM,NO,HDZ,YES
7270,3 - 6 months,DWC,Recurrent,147,115.38,374.5,48365,0.6418,HDM,YES,HDZ,NO
7271,1 -2 months,DWC,New,4,4.63,210.96,811,0.4647,HDM,NO,LDZ,NO
7272,7-12 months,DWC,Recurrent,319,267.67,379.37,91854,0.6856,HDM,YES,HDZ,NO
7273,7-12 months,DWOC,Recurrent,38,20.02,227.95,6513,0.7653,HDM,YES,HDZ,YES
7274,7-12 months,DWC,Recurrent,113,64.7,260.81,21830,0.7857,HDM,NO,HDZ,NO
7275,7-12 months,DWC,Recurrent,479,238.69,292.06,102737,0.8611,HDM,YES,HDZ,NO
7276,1 -2 months,DWC,Recurrent,2,4.79,118.34,227,0.1993,HDM,NO,LDZ,NO
7277,3 - 6 months,DWOC,Recurrent,136,109.65,255.22,27210,0.7119,HDM,NO,HDZ,NO
7278,More than 12 months,DWOC,Recurrent,353,244.16,295.5,78578,0.652,LDM,YES,HDZ,NO
7279,More than 12 months,DWC,Recurrent,200,145.65,300.25,45672,0.7741,HDM,YES,HDZ,NO
7280,1 -2 months,DWOC,New,93,49.49,233.93,16023,0.7099,LDM,YES,HDZ,YES
7281,More than 12 months,DWC,Recurrent,298,214.24,299.81,68024,0.6792,HDM,YES,HDZ,NO
7282,3 - 6 months,DWC,Recurrent,367,269.1,311.09,84529,0.6943,HDM,YES,HDZ,NO
7283,1 -2 months,DWC,New,48,40.87,197.37,7935,0.4923,LDM,NO,HDZ,NO
7284,3 - 6 months,DWC,Recurrent,141,80.75,243.56,25240,0.8285,HDM,YES,HDZ,NO
7285,7-12 months,DWC,Recurrent,101,84.4,368.34,28065,0.6534,HDM,YES,HDZ,YES
7286,7-12 months,DWC,Recurrent,367,280.74,339.45,95515,0.6313,HDM,YES,HDZ,NO
7287,7-12 months,DWC,Recurrent,170,91.01,257.37,32390,0.7589,HDM,YES,HDZ,NO
7288,1 -2 months,DWOC,Recurrent,314,152.81,236.06,53717,0.8173,HDM,YES,HDZ,NO
7289,3 - 6 months,DWC,Recurrent,204,124.45,248.17,37371,0.7373,HDM,NO,HDZ,NO
7290,More than 12 months,DWC,Recurrent,97,67.72,263.9,19164,0.7488,HDM,YES,HDZ,NO
7291,3 - 6 months,DWC,Reactivated,1,1.07,86.5,83,0.1425,HDM,NO,LDZ,YES
7292,1 -2 months,DWC,Recurrent,39,39.98,195.78,6659,0.6385,LDM,NO,HDZ,NO
7293,3 - 6 months,DWC,Recurrent,17,45.09,211.54,3484,0.2455,HDM,NO,LDZ,YES
7294,More than 12 months,DWC,Recurrent,233,162.87,298.16,53546,0.6263,LDM,YES,HDZ,NO
7295,1 -2 months,DWC,Recurrent,54,36.3,151.87,5915,0.5423,HDM,NO,HDZ,NO
7296,1 -2 months,DWC,New,8,6.31,180.92,1274,0.5587,HDM,NO,HDZ,YES
7297,1 -2 months,DWC,Recurrent,46,84.64,275.43,11853,0.301,HDM,NO,LDZ,NO
7298,3 - 6 months,DWC,Recurrent,62,37.77,263.75,12219,0.7898,LDM,NO,HDZ,YES
7299,7-12 months,DWC,Recurrent,164,101.69,290.37,36015,0.8244,HDM,YES,HDZ,NO
7300,3 - 6 months,DWC,Reactivated,54,36.21,286.2,12145,0.7389,HDM,YES,HDZ,NO
7301,More than 12 months,DWC,Recurrent,68,70.8,745.51,38424,0.6179,HDM,YES,HDZ,NO
7302,3 - 6 months,DWC,Recurrent,172,91.43,261.08,33655,0.7288,HDM,NO,HDZ,YES
7303,7-12 months,DWC,Recurrent,226,164.85,331.73,55531,0.7255,HDM,YES,HDZ,NO
7304,3 - 6 months,DWC,Recurrent,51,74.3,437.12,20971,0.6277,HDM,NO,LDZ,NO
7305,1 -2 months,DWC,Recurrent,8,9.49,123.18,943,0.2474,HDM,NO,HDZ,NO
7306,7-12 months,DWOC,Recurrent,684,152.11,91.59,49007,0.57,HDM,NO,HDZ,NO
7307,1 -2 months,DWC,Recurrent,1,0.43,104.5,75,0.3544,HDM,NO,HDZ,YES
7308,1 -2 months,DWC,Recurrent,219,178.13,290.88,49525,0.5859,HDM,YES,HDZ,NO
7309,7-12 months,DWC,Recurrent,153,152.77,320.65,35973,0.4941,HDM,YES,HDZ,NO
7310,More than 12 months,DWC,Recurrent,163,128.49,341.13,41981,0.6481,HDM,YES,HDZ,NO
7311,7-12 months,DWC,Reactivated,143,85.67,294.48,31174,0.7415,HDM,YES,HDZ,NO
7312,3 - 6 months,DWC,Reactivated,7,30.61,254.22,1706,0.1131,HDM,NO,LDZ,YES
7313,1 -2 months,DWC,New,3,4.08,497.81,1429,0.5137,HDM,NO,HDZ,YES
7314,1 -2 months,DWC,New,3,5.95,257.07,665,0.2941,HDM,NO,HDZ,NO
7315,3 - 6 months,DWC,Recurrent,4,6.3,58.63,224,0.1164,HDM,NO,HDZ,YES
7316,More than 12 months,DWC,Recurrent,225,152.42,257.73,44017,0.7471,HDM,YES,HDZ,NO
7317,7-12 months,DWC,Reactivated,2,2.62,104.5,150,0.3499,HDM,NO,HDZ,YES
7318,1 -2 months,DWC,Recurrent,140,96.87,185.17,23481,0.5975,HDM,NO,HDZ,NO
7319,1 -2 months,DWC,New,171,145.06,199.75,29223,0.5417,HDM,NO,HDZ,NO
7320,3 - 6 months,DWC,Recurrent,23,17.86,186.35,3518,0.5697,LDM,NO,HDZ,NO
7321,More than 12 months,DWC,Recurrent,283,179.73,286.39,62146,0.7347,HDM,YES,HDZ,NO
7322,3 - 6 months,DWC,Recurrent,10,20.49,167.45,1877,0.1973,HDM,NO,LDZ,NO
7323,7-12 months,DWC,Recurrent,133,99.01,277.97,29350,0.6873,HDM,YES,HDZ,NO
7324,3 - 6 months,DWC,Reactivated,35,20.67,297.1,7638,0.7229,LDM,NO,HDZ,YES
7325,More than 12 months,DWC,Recurrent,3,2.72,53.17,153,0.1279,LDM,NO,LDZ,NO
7326,More than 12 months,DWC,Recurrent,294,214.17,303.53,68179,0.7031,HDM,YES,HDZ,NO
7327,More than 12 months,DWC,Recurrent,9,7.92,211.95,1388,0.5392,HDM,NO,HDZ,NO
7328,3 - 6 months,DWC,Recurrent,337,203.63,288.67,71699,0.7127,HDM,YES,HDZ,NO
7329,More than 12 months,DWC,Recurrent,2,1.81,75.5,145,0.1716,LDM,NO,LDZ,YES
7330,7-12 months,DWC,Recurrent,120,185.78,204.4,21944,0.3902,HDM,NO,LDZ,NO
7331,More than 12 months,DWC,Recurrent,41,40.98,443.36,13367,0.5312,HDM,YES,HDZ,NO
7332,1 -2 months,DWC,Recurrent,44,19.09,163.4,6451,0.7138,HDM,NO,HDZ,YES
7333,7-12 months,DWC,Recurrent,36,43.39,277.38,7754,0.4254,HDM,YES,HDZ,NO
7334,3 - 6 months,DWC,Recurrent,114,96.88,249.6,22919,0.6342,HDM,NO,HDZ,NO
7335,1 -2 months,DWOC,New,97,72.63,285.61,20671,0.7166,HDM,YES,HDZ,NO
7336,More than 12 months,DWC,Recurrent,218,132.63,240.45,38394,0.7562,HDM,NO,HDZ,NO
7337,More than 12 months,DWC,Reactivated,455,189.6,163.13,54396,0.7352,HDM,NO,HDZ,NO
7338,3 - 6 months,DWOC,Recurrent,198,105.67,278.37,42101,0.8012,HDM,YES,HDZ,NO
7339,3 - 6 months,DWC,Recurrent,1,2.43,363.05,262,0.3393,HDM,NO,HDZ,YES
7340,3 - 6 months,DWC,Recurrent,240,132.54,260.28,45822,0.6947,HDM,YES,HDZ,NO
7341,1 -2 months,DWC,Recurrent,37,39.54,200.62,6610,0.361,HDM,NO,HDZ,NO
7342,3 - 6 months,DWC,Recurrent,26,14.11,229.97,4357,0.7538,HDM,NO,HDZ,NO
7343,1 -2 months,DWC,Recurrent,79,54.29,261.12,15727,0.7658,HDM,YES,HDZ,NO
7344,1 -2 months,DWC,New,1,2.62,104.5,75,0.1467,HDM,NO,HDZ,NO
7345,More than 12 months,DWC,Recurrent,53,33.24,290.14,12159,0.7154,LDM,YES,HDZ,YES
7346,7-12 months,DWC,Recurrent,96,70.93,360.05,26072,0.7878,HDM,YES,HDZ,NO
7347,7-12 months,DWC,Recurrent,258,161.87,296.37,57793,0.682,HDM,YES,HDZ,NO
7348,7-12 months,DWC,Recurrent,86,48.39,275.83,17302,0.6548,HDM,NO,HDZ,NO
7349,7-12 months,DWC,Recurrent,73,94.47,520.22,29218,0.5104,HDM,YES,HDZ,NO
7350,3 - 6 months,DWC,Recurrent,61,78.49,272.24,12181,0.3421,HDM,NO,HDZ,NO
7351,1 -2 months,DWC,New,14,12,191.95,2239,0.5403,HDM,NO,HDZ,NO
7352,3 - 6 months,DWC,Reactivated,67,49.01,181.65,9781,0.4889,HDM,NO,HDZ,NO
7353,1 -2 months,DWC,Recurrent,1,1.52,166.03,159,0.2417,HDM,NO,LDZ,YES
7354,1 -2 months,DWC,New,9,5.46,114.34,985,0.5358,HDM,NO,LDZ,NO
7355,7-12 months,DWC,Recurrent,33,18.48,208.58,5770,0.5708,HDM,NO,HDZ,NO
7356,7-12 months,DWC,Recurrent,244,137.67,264.63,47613,0.7953,HDM,YES,HDZ,NO
7357,1 -2 months,DWOC,Recurrent,197,123.96,258.3,38432,0.6828,HDM,YES,HDZ,YES
7358,3 - 6 months,DWC,Recurrent,132,77.98,277.72,27147,0.7567,HDM,NO,HDZ,NO
7359,7-12 months,DWOC,Recurrent,205,113.97,292.77,44333,0.7815,HDM,YES,HDZ,NO
7360,3 - 6 months,DWC,Recurrent,68,45.87,256.07,13798,0.6195,LDM,NO,HDZ,NO
7361,3 - 6 months,DWC,Recurrent,91,53.41,263.26,17935,0.6711,HDM,NO,HDZ,NO
7362,3 - 6 months,DWC,Recurrent,2,1.6,237.05,340,0.6754,HDM,NO,HDZ,YES
7363,3 - 6 months,DWC,Recurrent,96,54.45,313.62,22603,0.8214,HDM,NO,HDZ,NO
7364,7-12 months,DWC,Recurrent,48,30.68,236.99,8362,0.7672,HDM,YES,HDZ,NO
7365,More than 12 months,DWC,Recurrent,119,144.19,334.03,31502,0.3707,LDM,NO,HDZ,NO
7366,3 - 6 months,DWC,Recurrent,224,111.93,246.97,40393,0.7446,HDM,NO,HDZ,NO
7367,7-12 months,DWC,Recurrent,1,0.45,120.65,115,0.6291,LDM,NO,LDZ,YES
7368,1 -2 months,DWC,New,43,29.12,173.46,7111,0.6633,HDM,NO,HDZ,YES
7369,3 - 6 months,DWC,Recurrent,132,74.38,293.07,29138,0.7106,HDM,NO,HDZ,NO
7370,1 -2 months,DWC,New,3,3.6,171.47,467,0.3287,LDM,NO,LDZ,YES
7371,7-12 months,DWC,Recurrent,51,31.88,241.06,9410,0.736,HDM,NO,HDZ,NO
7372,3 - 6 months,DWC,Recurrent,161,95.37,179.89,27154,0.6743,HDM,NO,HDZ,NO
7373,3 - 6 months,DWC,Recurrent,178,289.33,639.46,86813,0.4157,HDM,YES,HDZ,NO
7374,1 -2 months,DWC,New,83,46.76,255.1,15942,0.7471,HDM,NO,HDZ,NO
7375,3 - 6 months,DWC,Recurrent,9,7.71,246.42,1616,0.4542,LDM,NO,HDZ,YES
7376,7-12 months,DWC,Recurrent,215,166.84,353.99,56365,0.6787,HDM,YES,HDZ,NO
7377,7-12 months,DWC,Recurrent,77,49.78,284.63,16143,0.7125,HDM,NO,HDZ,NO
7378,More than 12 months,DWC,Recurrent,197,138.46,288.33,43127,0.7445,HDM,YES,HDZ,NO
7379,3 - 6 months,DWOC,Recurrent,314,182.45,253.15,59201,0.7564,LDM,YES,HDZ,NO
7380,7-12 months,DWC,Recurrent,4,2.94,209.72,677,0.679,HDM,NO,HDZ,YES
7381,7-12 months,DWC,Recurrent,252,165.9,286.56,53365,0.782,HDM,YES,HDZ,NO
7382,7-12 months,DWC,Reactivated,17,11.57,275.42,3420,0.6546,HDM,NO,HDZ,NO
7383,3 - 6 months,DWC,Reactivated,2,2.16,162.7,311,0.4126,LDM,NO,LDZ,NO
7384,1 -2 months,DWC,New,9,6.48,246.4,1996,0.7323,LDM,NO,HDZ,NO
7385,7-12 months,DWC,Reactivated,1,2.27,577.85,553,0.4169,HDM,NO,LDZ,YES
7386,3 - 6 months,DWC,Recurrent,10,7.52,219.52,1575,0.6209,HDM,NO,HDZ,NO
7387,1 -2 months,DWC,Recurrent,6,7.11,294.92,1698,0.5645,HDM,NO,LDZ,NO
7388,3 - 6 months,DWC,Recurrent,132,318.43,967.03,95025,0.3604,HDM,YES,HDZ,NO
7389,1 -2 months,DWOC,New,15,13.72,298.81,3318,0.6007,HDM,YES,HDZ,NO
7390,7-12 months,DWC,Recurrent,52,62.88,275.82,11025,0.408,HDM,NO,HDZ,NO
7391,1 -2 months,DWC,Recurrent,71,57.53,180.9,11845,0.5728,HDM,NO,HDZ,NO
7392,7-12 months,DWOC,Recurrent,324,230.65,278.49,67076,0.7447,LDM,YES,HDZ,NO
7393,More than 12 months,DWC,Reactivated,18,16.68,220.13,3068,0.438,HDM,NO,HDZ,YES
7394,3 - 6 months,DWC,Recurrent,171,98.47,309.17,39723,0.6989,LDM,YES,HDZ,NO
7395,7-12 months,DWC,Recurrent,238,136.32,287,50884,0.7598,HDM,YES,HDZ,NO
7396,3 - 6 months,DWC,Recurrent,139,125.25,283.29,32438,0.5268,HDM,YES,HDZ,NO
7397,3 - 6 months,DWC,Recurrent,7,3.12,59.92,601,0.6005,HDM,NO,LDZ,YES
7398,7-12 months,DWC,Reactivated,51,32.3,277.44,10395,0.76,HDM,NO,HDZ,NO
7399,3 - 6 months,DWC,Recurrent,16,7.95,223.68,2592,0.74,HDM,NO,HDZ,YES
7400,7-12 months,DWC,Recurrent,336,206.21,273.65,67703,0.7929,HDM,YES,HDZ,NO
7401,More than 12 months,DWC,Recurrent,206,144.34,314.16,48756,0.7091,HDM,YES,HDZ,NO
7402,7-12 months,DWC,Recurrent,156,88.88,314.83,35914,0.8012,HDM,YES,HDZ,NO
7403,3 - 6 months,DWOC,Recurrent,207,135.66,247.31,37368,0.6756,HDM,NO,HDZ,NO
7404,1 -2 months,DWC,New,20,10.72,258.28,3754,0.6937,HDM,NO,HDZ,NO
7405,1 -2 months,DWC,New,1,0.77,128.4,123,0.2744,LDM,NO,HDZ,YES
7406,3 - 6 months,DWC,Recurrent,329,195.85,274.16,67237,0.7819,HDM,YES,HDZ,NO
7407,1 -2 months,DWC,Recurrent,104,110.56,377.3,29432,0.5264,HDM,YES,HDZ,YES
7408,More than 12 months,DWC,Recurrent,81,63.68,235.19,16946,0.5563,HDM,NO,LDZ,NO
7409,3 - 6 months,DWC,Recurrent,37,19.77,261.3,7201,0.8215,HDM,YES,HDZ,NO
7410,3 - 6 months,DWC,Recurrent,30,20.9,335.8,8283,0.813,LDM,YES,HDZ,NO
7411,More than 12 months,DWC,Recurrent,264,197.64,378.24,75590,0.7443,HDM,YES,HDZ,NO
7412,1 -2 months,DWC,New,7,6.91,263.68,1554,0.4936,HDM,NO,HDZ,YES
7413,More than 12 months,DWC,Recurrent,15,11.25,492.72,5533,0.7143,HDM,YES,HDZ,NO
7414,1 -2 months,DWC,New,26,25.4,251.71,5666,0.5529,HDM,YES,HDZ,YES
7415,3 - 6 months,DWC,Recurrent,221,141.73,351,57667,0.8662,HDM,YES,HDZ,NO
7416,3 - 6 months,DWOC,Recurrent,203,360.13,719.28,110373,0.4436,HDM,YES,HDZ,NO
7417,3 - 6 months,DWC,Recurrent,104,75.45,267.64,22173,0.7857,HDM,YES,HDZ,NO
7418,More than 12 months,DWC,Recurrent,67,65.54,254.61,14757,0.6159,LDM,NO,LDZ,NO
7419,More than 12 months,DWC,Recurrent,33,16.05,246.07,6156,0.8566,HDM,NO,HDZ,NO
7420,More than 12 months,DWC,Recurrent,200,138.71,273.24,41161,0.7172,HDM,NO,HDZ,NO
7421,More than 12 months,DWC,Recurrent,223,207.47,168.01,27140,0.3465,HDM,NO,HDZ,NO
7422,1 -2 months,DWC,Recurrent,3,2.36,80.5,231,0.3303,HDM,NO,HDZ,YES
7423,1 -2 months,DWC,New,5,5.7,149.9,613,0.2475,LDM,NO,HDZ,YES
7424,7-12 months,DWOC,Recurrent,268,186.55,283.68,57313,0.747,HDM,YES,HDZ,NO
7425,More than 12 months,DWC,Recurrent,244,175.93,297.49,54151,0.7758,HDM,YES,HDZ,NO
7426,1 -2 months,DWC,Recurrent,44,35.48,104.87,4423,0.3954,HDM,NO,LDZ,YES
7427,3 - 6 months,DWC,Recurrent,128,67.09,229.12,21378,0.7515,HDM,NO,HDZ,NO
7428,3 - 6 months,DWC,Recurrent,202,123.92,221.37,34028,0.7457,HDM,NO,HDZ,NO
7429,More than 12 months,DWC,Recurrent,217,160.44,292.39,48710,0.6173,HDM,YES,HDZ,NO
7430,3 - 6 months,DWC,Recurrent,1,6.96,288,276,0.3144,HDM,NO,HDZ,NO
7431,3 - 6 months,DWC,Recurrent,89,46.08,273.07,17896,0.8384,HDM,YES,HDZ,NO
7432,1 -2 months,DWC,New,8,26.92,261.81,1864,0.1746,HDM,NO,LDZ,NO
7433,7-12 months,DWC,Recurrent,69,117.39,480.01,25631,0.4159,HDM,YES,HDZ,NO
7434,7-12 months,DWC,Reactivated,129,86.92,251.45,24206,0.5606,LDM,NO,HDZ,NO
7435,3 - 6 months,DWOC,Recurrent,20,19.1,249.76,3808,0.4726,LDM,YES,HDZ,YES
7436,1 -2 months,DWC,New,100,56.41,115.56,10916,0.4832,LDM,NO,HDZ,YES
7437,More than 12 months,DWC,Recurrent,8,4.63,268.35,1559,0.893,HDM,NO,HDZ,NO
7438,3 - 6 months,DWOC,Recurrent,26,41.68,386.63,8035,0.4328,HDM,YES,HDZ,YES
7439,7-12 months,DWC,Recurrent,90,54.19,226.47,14920,0.7545,HDM,NO,HDZ,NO
7440,7-12 months,DWC,Recurrent,37,16.89,193.99,5375,0.6957,HDM,NO,HDZ,YES
7441,More than 12 months,DWC,Recurrent,244,165.24,302.41,54755,0.7491,HDM,YES,HDZ,NO
7442,7-12 months,DWC,Recurrent,347,265.14,362.53,95158,0.6879,HDM,YES,HDZ,NO
7443,7-12 months,DWC,Recurrent,186,123.92,180.8,30889,0.5746,HDM,NO,HDZ,NO
7444,7-12 months,DWC,Recurrent,47,192.1,126.85,5146,0.0837,HDM,NO,HDZ,NO
7445,7-12 months,DWC,Reactivated,11,7.76,236.61,1896,0.8058,HDM,NO,HDZ,YES
7446,1 -2 months,DWC,New,1,13.45,160.38,153,0.042,HDM,NO,LDZ,YES
7447,7-12 months,DWC,Recurrent,191,96.28,196.48,27177,0.6761,HDM,NO,HDZ,NO
7448,More than 12 months,DWC,Recurrent,120,64.47,265.67,24361,0.6996,LDM,NO,HDZ,NO
7449,3 - 6 months,DWOC,Recurrent,272,143.76,282.77,56643,0.7933,HDM,YES,HDZ,NO
7450,3 - 6 months,DWOC,Recurrent,45,72.87,206.38,7437,0.1793,HDM,YES,LDZ,NO
7451,3 - 6 months,DWC,Recurrent,208,99.62,244.66,37001,0.7509,HDM,YES,HDZ,NO
7452,More than 12 months,DWC,Recurrent,267,145.94,284.67,57132,0.8092,HDM,YES,HDZ,NO
7453,7-12 months,DWC,Recurrent,254,200.66,362.32,69208,0.7728,HDM,YES,HDZ,NO
7454,1 -2 months,DWC,New,4,6.86,122.6,469,0.2987,HDM,NO,LDZ,YES
7455,1 -2 months,DWOC,Recurrent,46,28.05,280.45,9842,0.7902,HDM,YES,HDZ,YES
7456,1 -2 months,DWC,New,4,20.15,234.56,900,0.1099,HDM,NO,LDZ,YES
7457,3 - 6 months,DWC,Recurrent,149,89.44,228.22,25807,0.7091,HDM,NO,HDZ,NO
7458,More than 12 months,DWC,Reactivated,1,10.27,80.5,77,0.9886,HDM,NO,HDZ,YES
7459,3 - 6 months,DWOC,Recurrent,260,148.18,309.45,59005,0.8102,HDM,YES,HDZ,NO
7460,3 - 6 months,DWOC,Recurrent,346,252.64,318.11,83037,0.7395,HDM,YES,HDZ,NO
7461,More than 12 months,DWC,Recurrent,111,72.24,280.82,23384,0.6537,LDM,YES,HDZ,NO
7462,3 - 6 months,DWC,Reactivated,5,4.18,362.67,1629,0.898,HDM,NO,HDZ,YES
7463,7-12 months,DWC,Recurrent,8,4.41,212.5,1225,0.5736,HDM,NO,HDZ,YES
7464,More than 12 months,DWC,Recurrent,134,73.46,240.1,23628,0.7187,HDM,YES,HDZ,NO
7465,1 -2 months,DWOC,New,220,122.92,304.82,48944,0.7831,HDM,YES,HDZ,NO
7466,1 -2 months,DWOC,New,249,126.35,232.8,43559,0.7945,HDM,YES,HDZ,NO
7467,1 -2 months,DWC,New,6,5.8,237.57,1205,0.452,HDM,NO,HDZ,YES
7468,More than 12 months,DWC,Recurrent,230,153.11,274.57,47139,0.7757,HDM,YES,HDZ,NO
7469,1 -2 months,DWOC,Recurrent,11,6.74,227.35,1815,0.7967,LDM,YES,HDZ,YES
7470,1 -2 months,DWC,New,1,19.61,87.39,84,0.0315,HDM,NO,LDZ,YES
7471,More than 12 months,DWC,Recurrent,7,15.55,261.4,1368,0.2046,HDM,NO,HDZ,NO
7472,3 - 6 months,DWC,Recurrent,161,128.37,174.43,21989,0.4861,HDM,NO,HDZ,NO
7473,More than 12 months,DWC,Recurrent,230,157.62,304.23,52947,0.7531,HDM,YES,HDZ,NO
7474,7-12 months,DWC,Reactivated,30,26.13,243.25,5959,0.505,LDM,NO,HDZ,NO
7475,3 - 6 months,DWC,Recurrent,27,19.66,214.01,5149,0.56,HDM,NO,HDZ,YES
7476,3 - 6 months,DWC,Recurrent,38,25.06,297.48,8994,0.7327,HDM,YES,HDZ,YES
7477,3 - 6 months,DWC,Recurrent,151,121.15,373.24,42201,0.7252,HDM,YES,HDZ,NO
7478,3 - 6 months,DWC,Recurrent,280,157.98,271.54,58767,0.7466,HDM,NO,HDZ,NO
7479,7-12 months,DWC,Reactivated,33,26.87,245.27,6037,0.5075,HDM,NO,HDZ,NO
7480,More than 12 months,DWC,Recurrent,377,266.98,336.18,95341,0.7198,HDM,YES,HDZ,NO
7481,1 -2 months,DWC,Recurrent,135,101.61,270.57,26945,0.6633,HDM,NO,HDZ,NO
7482,More than 12 months,DWC,Recurrent,71,79.81,345.56,18436,0.3899,HDM,YES,HDZ,NO
7483,3 - 6 months,DWC,Recurrent,41,21.88,198.84,5902,0.6768,HDM,NO,HDZ,NO
7484,7-12 months,DWC,Recurrent,491,312.26,289.99,107312,0.6949,HDM,NO,HDZ,NO
7485,1 -2 months,DWC,New,1,1.4,296.37,284,0.7032,HDM,NO,LDZ,YES
7486,3 - 6 months,DWOC,Recurrent,206,143.02,308.82,48253,0.8001,HDM,YES,HDZ,NO
7487,1 -2 months,DWC,New,7,11.11,130.43,725,0.2027,HDM,NO,HDZ,YES
7488,More than 12 months,DWC,Recurrent,20,63.71,707.31,10611,0.2219,HDM,YES,HDZ,NO
7489,3 - 6 months,DWC,Recurrent,85,57.16,187.15,15198,0.6797,HDM,NO,LDZ,NO
7490,3 - 6 months,DWC,Recurrent,139,139.96,202.4,26949,0.5718,HDM,NO,LDZ,NO
7491,7-12 months,DWC,Recurrent,56,45.31,241.35,11243,0.5579,HDM,YES,HDZ,NO
7492,More than 12 months,DWC,Recurrent,182,180.84,501.81,68292,0.7467,HDM,YES,HDZ,NO
7493,1 -2 months,DWC,New,17,10.74,196.1,3313,0.7277,HDM,NO,LDZ,NO
7494,1 -2 months,DWC,New,157,128.91,161,23663,0.497,HDM,NO,HDZ,NO
7495,3 - 6 months,DWC,Recurrent,145,109.91,264.33,30407,0.6989,HDM,YES,HDZ,NO
7496,7-12 months,DWC,Reactivated,12,7.41,221.38,2149,0.6432,HDM,NO,HDZ,YES
7497,7-12 months,DWC,Recurrent,333,214.32,267.56,65362,0.7237,HDM,YES,HDZ,NO
7498,3 - 6 months,DWC,Recurrent,37,37.69,292.07,9212,0.5804,HDM,NO,HDZ,YES
7499,7-12 months,DWC,Recurrent,307,185.02,229.36,57690,0.6978,HDM,NO,HDZ,NO
7500,7-12 months,DWC,Recurrent,12,20.75,106.54,918,0.5943,HDM,NO,HDZ,YES
7501,1 -2 months,DWC,New,1,0.28,156.35,112,0.7632,HDM,NO,LDZ,NO
7502,3 - 6 months,DWC,Recurrent,1,2.26,78.38,75,0.1162,HDM,NO,HDZ,NO
7503,More than 12 months,DWC,Recurrent,46,25.07,240.16,8232,0.7281,LDM,NO,HDZ,NO
7504,3 - 6 months,DWOC,Recurrent,287,209.95,312.18,68417,0.7496,HDM,YES,HDZ,YES
